Credit_History,Debt_Burden,Employment_Years,Income,Loan_Amount,Down_Payment,LTV,Property_Type,Savings,Interest_Rate_Type,Marital_Status,Age,Education,Location,Recent_Credit_Activity,Will_Default
Good,0.4747334636772197,18,39006,224899,8599.058404587833,0.961764799289513,Rental,18512.94097316769,Fixed,Single,35,High School,Rural,Low,0
Fair,1.376235641184384,16,29048,401230,12945.024506696831,0.9677366485390004,Rental,17644.83055699873,Variable,Single,66,Bachelor,Suburban,High,1
Good,0.6155679058206784,19,173021,142151,37947.3624983244,0.7330489233397979,Vacation Home,25190.291949961287,Variable,Single,51,PhD,Urban,High,0
Excellent,0.16377021835149352,16,37909,192499,9407.114604601666,0.9511316183221644,Primary Residence,6629.620032910133,Fixed,Widowed,35,Bachelor,Suburban,Moderate,0
Excellent,0.5203179561579409,15,182407,215150,35537.36780765932,0.8348251554373259,Primary Residence,34509.29320259618,Variable,Divorced,28,Masters,Rural,Low,0
Poor,0.8435531915618176,19,54184,390503,11923.794923773945,0.9694655484752385,Rental,29785.126794489286,Variable,Single,35,Masters,Rural,Moderate,0
Good,0.6715105516235248,7,81215,474429,11486.446937273031,0.9757889021597056,Vacation Home,10624.391373979008,Fixed,Widowed,69,Masters,Urban,High,0
Good,0.4833795267389628,6,178713,179428,34851.19371960243,0.8057650215150232,Vacation Home,49181.80570062236,Variable,Single,35,Bachelor,Rural,Low,0
Excellent,0.28385254967004436,11,88256,112960,20305.02415747222,0.8202458909572219,Vacation Home,279.65082762650417,Variable,Widowed,23,PhD,Rural,Low,0
Good,1.2468303001347216,0,26826,375885,5920.198982712182,0.9842499727770138,Primary Residence,16795.903496875424,Variable,Widowed,68,PhD,Urban,High,0
Excellent,1.4946033389738687,11,114316,279789,21011.073319122755,0.924903862127808,Vacation Home,13086.242695287438,Variable,Single,30,Bachelor,Suburban,Moderate,0
Good,0.5613589869334349,5,59563,371144,5798.02145523802,0.9843779733601028,Rental,28001.964646639004,Fixed,Widowed,43,PhD,Urban,High,0
Good,0.6342694618472454,15,72828,339351,13949.962792490698,0.9588922301908916,Vacation Home,44419.9821068139,Fixed,Divorced,66,Masters,Urban,Moderate,0
Good,0.9652525345477398,17,123380,316080,20987.991144422343,0.9335991168551558,Rental,32888.757641880446,Variable,Divorced,50,PhD,Suburban,Low,0
Excellent,1.105818064629758,18,133766,264386,26618.43460586811,0.899319802841799,Primary Residence,2379.7162667326343,Variable,Single,69,PhD,Rural,High,0
Poor,0.6488413487250277,2,26369,363919,6679.99686759145,0.9816442756009127,Primary Residence,43169.91304116251,Fixed,Married,43,PhD,Urban,High,0
Good,1.3669013237745413,2,61312,330818,19485.44947886937,0.9410991860211071,Vacation Home,13254.00274377394,Fixed,Widowed,43,Bachelor,Suburban,High,0
Excellent,0.8840055849204856,4,129727,230862,30596.05244711781,0.8674703829685362,Primary Residence,5516.215137556135,Variable,Married,43,Masters,Urban,Low,0
Excellent,0.7305461069683034,2,156898,326518,32574.134782034467,0.9002378589173202,Primary Residence,21627.698575777184,Variable,Single,55,Bachelor,Urban,Low,0
Good,1.0053418544238673,18,150371,146128,40535.62455495341,0.722601934229214,Vacation Home,44935.56949509623,Fixed,Divorced,51,Masters,Suburban,Moderate,0
Good,1.4339253875488425,4,153264,165040,32682.39304860909,0.8019728971848699,Primary Residence,1729.1882560981076,Fixed,Single,34,High School,Suburban,Low,0
Poor,1.2123732121903876,13,144657,177401,25355.477823435212,0.8570725203159215,Rental,31283.06439383453,Fixed,Single,41,PhD,Rural,Low,1
Excellent,0.15601838274917407,15,170992,421788,33121.067686685004,0.9214746088397844,Vacation Home,16624.83778611823,Variable,Widowed,53,Bachelor,Suburban,Moderate,0
Excellent,0.5652338750359435,0,133554,196389,39605.54976086744,0.7983311195593061,Rental,31128.64205678284,Fixed,Widowed,58,PhD,Suburban,High,0
Fair,0.7587625589317117,16,174755,341325,31363.337388960845,0.9081129791578091,Primary Residence,13317.299416876094,Fixed,Married,31,High School,Suburban,High,0
Excellent,0.5403246010927474,10,45692,454996,7635.763890912132,0.9832179538041826,Vacation Home,48354.806995443025,Variable,Married,36,Masters,Rural,Low,0
Poor,1.080262585162639,8,102453,287819,25490.69621385453,0.9114349774898303,Rental,5691.514268599695,Fixed,Single,60,High School,Rural,High,1
Fair,1.2567768098076135,3,29409,255468,1471.2405152299843,0.9942409988130412,Vacation Home,7899.698969260421,Variable,Widowed,61,Bachelor,Rural,Moderate,1
Fair,1.1238831332593802,1,34795,365138,12106.506814773606,0.9668440238628311,Rental,2283.3843604539106,Variable,Single,21,PhD,Rural,High,1
Fair,1.4850666015595855,8,96716,304268,25166.118184453706,0.9172896322174737,Rental,39749.891973624704,Fixed,Widowed,58,High School,Rural,Low,0
Good,0.48156670705024074,4,172807,70402,36005.246891711766,0.48857636300514523,Vacation Home,4697.840424105082,Fixed,Divorced,69,Masters,Urban,Moderate,0
Good,1.32498529303419,3,143411,298686,36995.90637832391,0.8761377956170563,Rental,13831.175801679818,Variable,Widowed,25,High School,Rural,High,0
Excellent,1.1732717312442806,4,64036,204348,11981.839423243367,0.9413655165539013,Vacation Home,10280.066327417531,Fixed,Married,50,PhD,Suburban,High,0
Fair,0.6070502605814045,17,73387,122778,19378.447485444907,0.8421667767397668,Primary Residence,17676.686192682217,Variable,Single,68,Masters,Suburban,High,0
Poor,1.1277743611197562,12,124545,174889,13099.149361279138,0.9251002100687913,Rental,38289.08260594198,Variable,Widowed,44,Masters,Suburban,Moderate,0
Good,0.24570633898554575,4,32021,405201,9768.690591252165,0.9758917411574696,Rental,47509.6013972036,Fixed,Married,47,PhD,Rural,Moderate,0
Poor,1.2050668752767733,18,89650,313196,24686.566857612524,0.921178537217549,Rental,43943.50078173921,Fixed,Married,64,High School,Suburban,Moderate,1
Poor,0.8452628436219436,2,88120,65400,21657.30712275982,0.6688485149425104,Rental,42058.287125914576,Variable,Single,45,Masters,Rural,Moderate,0
Good,0.5092062417929544,17,29740,111980,4080.0620490991587,0.963564368198793,Primary Residence,20873.534079442892,Variable,Married,23,PhD,Suburban,High,0
Good,1.0180882224978522,5,164391,135483,25416.92880923054,0.8123976527739234,Vacation Home,40090.93508003313,Variable,Single,48,Masters,Urban,Low,0
Good,0.9982679982001725,5,106391,75699,27070.802483326202,0.6423889023193675,Vacation Home,38857.54689717285,Fixed,Single,34,Bachelor,Rural,Low,0
Good,0.3932807118074396,4,156314,346255,27122.258507678565,0.9216696986103347,Vacation Home,12376.534680476281,Variable,Widowed,53,Masters,Suburban,High,0
Fair,0.14255638073613658,0,66169,276002,9756.544797454937,0.9646504561653358,Primary Residence,13119.773314853406,Fixed,Divorced,52,High School,Suburban,High,0
Fair,0.7070716216623434,7,83711,373209,15434.342753991907,0.9586442375344864,Primary Residence,24949.69038500423,Fixed,Widowed,35,Masters,Suburban,Moderate,0
Fair,0.8973166170821897,0,180479,172378,39455.39675488306,0.7711111815029583,Vacation Home,48173.881437611664,Variable,Married,59,Bachelor,Suburban,Low,0
Fair,1.3272473897188377,5,73504,131798,20779.428139723535,0.842338820469783,Vacation Home,5395.086447617742,Fixed,Divorced,58,Masters,Urban,Moderate,0
Excellent,1.399503513906632,19,172384,216763,44671.39225443333,0.7939159715706401,Primary Residence,49419.98955808052,Fixed,Married,24,Masters,Urban,Moderate,0
Fair,0.8403273054194729,13,99630,420876,20761.18616541672,0.9506714895470002,Primary Residence,7946.4775601167885,Fixed,Divorced,53,PhD,Rural,High,0
Good,1.1553248772759628,10,134481,228269,28557.750026354097,0.8748943131728176,Rental,24280.52216196145,Variable,Single,41,PhD,Urban,Moderate,0
Poor,0.7150245812591957,1,125619,283301,27580.719956493645,0.9026451726026606,Vacation Home,15198.592081767703,Fixed,Married,56,Masters,Rural,High,0
Fair,1.1445150192020503,3,134050,364548,24623.569951099296,0.9324545191549555,Vacation Home,20987.68642715332,Fixed,Divorced,29,PhD,Rural,Low,0
Excellent,0.38672213491483365,12,32988,110736,10323.375933483036,0.9067748886226427,Vacation Home,47891.67650108722,Fixed,Widowed,50,PhD,Urban,Low,0
Good,0.619490628724944,6,98734,175210,17039.44121406808,0.9027484663314417,Vacation Home,31590.111834016287,Fixed,Single,33,PhD,Rural,Moderate,0
Poor,0.9879191983390606,5,35995,336086,13010.221491697854,0.9612890108731164,Vacation Home,14875.59481197403,Variable,Single,53,Masters,Rural,Moderate,0
Poor,0.12542115184991037,2,124484,200073,20265.120855167916,0.8987113660755428,Rental,31421.3514142249,Fixed,Married,38,Bachelor,Urban,Low,0
Fair,1.1114458344745357,8,160948,78696,36867.24992479019,0.5315232041680621,Primary Residence,22607.708309253714,Fixed,Married,56,Masters,Urban,Low,0
Poor,1.2697497017754336,13,38537,72319,12466.663290605082,0.8276156571495031,Rental,47167.99709766916,Variable,Divorced,40,Masters,Suburban,Low,0
Fair,0.658798325531532,19,75160,349267,7561.190768784779,0.9783512591547876,Rental,17642.24859125038,Fixed,Single,56,PhD,Suburban,High,0
Fair,0.72711938404803,10,108295,494381,23639.206456417538,0.9521842335032746,Vacation Home,29223.731049520364,Variable,Single,43,Masters,Suburban,High,0
Good,1.2917950971031433,4,146097,461527,37341.065582243464,0.9190923486984651,Rental,42471.086968991454,Fixed,Married,51,High School,Urban,Moderate,0
Good,1.1859164894564467,13,156350,470336,32743.159720529686,0.9303834711344025,Rental,47942.12694658142,Fixed,Single,49,Masters,Rural,Moderate,0
Excellent,0.503409284646725,18,184799,284708,37649.103521488876,0.867762396836447,Vacation Home,39958.402279106056,Fixed,Widowed,56,PhD,Urban,Moderate,0
Good,0.5535665491861546,7,30031,72642,3873.5878971395764,0.9466756436064595,Rental,46776.73112311356,Fixed,Divorced,57,Bachelor,Rural,Moderate,0
Good,1.0504295253468352,6,82745,382227,19462.95225551525,0.9490801218764889,Rental,23188.767363594543,Variable,Single,36,Masters,Rural,Low,0
Fair,0.8884773294274256,6,110389,472587,20700.20425628391,0.9561981090121312,Primary Residence,38225.02957872243,Fixed,Single,65,Bachelor,Rural,Moderate,0
Good,0.32712139953509567,2,106140,155219,23992.16200403114,0.8454302501367028,Vacation Home,4732.481527739069,Variable,Single,55,High School,Urban,Moderate,0
Fair,0.5339018729208329,2,125891,135639,29331.00191124597,0.7837568699913301,Vacation Home,29690.670956158123,Fixed,Divorced,50,Bachelor,Suburban,Moderate,0
Fair,1.3599765876301158,17,111455,295225,24070.722919373507,0.9184665156427353,Rental,675.147698538292,Fixed,Married,69,Masters,Rural,Low,0
Good,1.0634442114111688,12,94442,258473,24863.730732340882,0.9038053075859339,Vacation Home,13002.326241381428,Fixed,Widowed,69,Bachelor,Suburban,Moderate,0
Excellent,1.4803640447597273,0,128001,387423,28009.216153580735,0.9277037859043455,Primary Residence,33277.98486154577,Fixed,Married,62,PhD,Suburban,Moderate,0
Excellent,1.1738175419730772,4,71866,215522,12939.136908350858,0.9399637303460859,Rental,8578.106344313763,Variable,Single,36,PhD,Suburban,Low,0
Poor,1.4187642050010263,3,86883,263376,8717.674343750961,0.9669002705495149,Primary Residence,10007.119586072593,Fixed,Widowed,33,High School,Suburban,High,0
Poor,0.4026640034186656,15,75237,267700,13121.14485955693,0.950985637431614,Rental,3085.921013138637,Variable,Single,25,PhD,Suburban,Moderate,0
Good,1.180078824743696,14,44553,162033,8487.485925841285,0.9476187818170293,Rental,37369.3995006598,Variable,Divorced,49,Masters,Rural,Moderate,0
Excellent,0.1283045282069164,17,155940,282412,34399.17053172272,0.8781950818955189,Vacation Home,22397.251265864183,Fixed,Divorced,38,High School,Rural,High,0
Fair,1.0390640303961474,16,116441,335551,14335.98441353286,0.9572762876178795,Vacation Home,44397.4838254816,Fixed,Divorced,69,Masters,Rural,High,0
Poor,0.7569951893683379,13,155032,251260,22465.260050108925,0.9105895882746601,Rental,18112.960438857117,Variable,Single,46,High School,Urban,Moderate,0
Fair,0.5854641006880961,13,161016,316589,23088.14669743203,0.9270721765524638,Primary Residence,21762.84975366416,Fixed,Married,59,PhD,Urban,Moderate,0
Poor,1.3073660932103248,18,174831,263381,34936.156103356094,0.8673550631846788,Rental,24746.047661264638,Variable,Married,56,PhD,Urban,High,1
Good,1.295974769720543,5,169193,163443,27620.46212636346,0.8310085954959009,Rental,43045.505970179234,Fixed,Single,50,Masters,Suburban,Moderate,0
Excellent,0.131222386858101,12,196201,474312,41855.66834602045,0.9117549875482374,Rental,14609.320192968094,Fixed,Single,35,High School,Rural,Moderate,0
Poor,0.9533071714292033,17,134147,429750,25268.567025957505,0.9412017055824141,Primary Residence,2578.978392099157,Fixed,Widowed,32,PhD,Suburban,High,0
Excellent,0.614965114049339,14,135796,166801,19723.21741664108,0.8817560001640213,Vacation Home,31359.569571659606,Variable,Divorced,34,PhD,Urban,Low,0
Fair,0.6819254021006288,6,104599,444358,26466.561000894493,0.9404386530660087,Vacation Home,41285.04469699465,Fixed,Married,45,High School,Suburban,High,0
Good,1.2648570349062864,18,182631,362041,36815.21258826634,0.8983120348571948,Primary Residence,27812.869457950273,Fixed,Married,48,Bachelor,Suburban,High,0
Excellent,0.5337756801387495,16,156832,246557,37119.64838367028,0.8494480043816631,Vacation Home,16023.905173368397,Fixed,Widowed,20,Bachelor,Suburban,Low,0
Good,1.4202683348926681,8,127407,400215,26062.860073991247,0.934877852969051,Rental,31523.468378661677,Variable,Widowed,52,PhD,Urban,Moderate,0
Excellent,0.3514873569209971,10,136784,379410,35479.92041465217,0.9064865965191952,Vacation Home,49550.16142024336,Fixed,Single,53,Masters,Suburban,Moderate,0
Fair,1.0278113927154489,4,145893,111466,32758.501522416416,0.7061121640462883,Vacation Home,28702.088399546537,Variable,Single,53,Masters,Rural,Moderate,0
Fair,1.0409470938192706,1,53126,185195,4176.305185009131,0.9774491471961493,Primary Residence,15760.82085567695,Fixed,Single,67,High School,Suburban,Low,0
Good,0.4530732259990855,14,50961,290784,7956.4354996231605,0.9726379873045863,Primary Residence,12180.777348419286,Variable,Divorced,53,Bachelor,Suburban,High,0
Fair,0.5546508525540828,11,184916,68898,34126.03135931272,0.5046876344841255,Rental,49911.33464442249,Fixed,Married,40,Masters,Urban,Low,0
Poor,1.2687178896119167,9,34088,428601,-4065.07364144082,1.0094845173983282,Rental,42521.09568224764,Fixed,Widowed,26,Bachelor,Suburban,Low,1
Excellent,1.1665273569369334,9,158308,484283,36540.827704341136,0.9245465405468679,Vacation Home,13974.276535532697,Fixed,Married,20,PhD,Rural,High,0
Fair,0.5607342324406633,19,123975,358090,27411.056261655507,0.9234520476370311,Primary Residence,13122.304587095095,Variable,Single,20,Masters,Rural,High,0
Poor,0.8475391657089074,10,74967,429318,22668.928985944283,0.9471978137745347,Primary Residence,40183.5096841819,Variable,Divorced,37,Bachelor,Urban,High,1
Good,0.18635241475433365,9,107684,300058,13852.415099649274,0.9538342083875475,Rental,49614.26741734067,Fixed,Married,51,Masters,Urban,Low,0
Poor,0.39224423535808095,6,123278,386648,19392.910494260665,0.9498434997872466,Vacation Home,23280.160497211,Fixed,Single,50,Bachelor,Suburban,High,0
Good,0.7801487824045586,13,71454,189064,9822.164002216145,0.9480484703475218,Vacation Home,11363.278618451312,Variable,Widowed,37,High School,Suburban,Moderate,0
Good,0.22036322939089623,12,196132,171132,47123.134100904594,0.7246386759875149,Primary Residence,11517.179697449681,Fixed,Single,35,Masters,Suburban,High,0
Excellent,1.2806652968487124,4,193636,367317,46272.37968326555,0.8740260328727895,Primary Residence,39867.58365004164,Fixed,Single,20,Bachelor,Suburban,Low,0
Excellent,1.105208694150707,18,53843,60125,4675.776441933264,0.9222324084501744,Primary Residence,30250.84656753745,Variable,Married,63,High School,Suburban,High,0
Poor,1.4210871389078927,9,171504,203502,36611.06814165208,0.8200947993550329,Primary Residence,31687.562771927052,Variable,Divorced,30,Masters,Suburban,Moderate,0
Excellent,1.070853668349638,7,34433,124165,10494.547298225123,0.9154790214776698,Rental,9716.275235495335,Fixed,Widowed,49,Bachelor,Suburban,Low,0
Excellent,1.4165619211670597,17,178880,321370,35544.28576407696,0.8893976234120267,Rental,6523.6742026271495,Variable,Widowed,60,Masters,Rural,High,0
Excellent,0.876317577967351,0,56245,460436,21628.640287284852,0.9530257401956301,Primary Residence,532.0420512911927,Fixed,Widowed,47,Masters,Rural,High,0
Poor,0.940306055486757,4,102922,316846,8642.44628806953,0.9727235114596064,Vacation Home,45760.112956475095,Fixed,Divorced,45,High School,Urban,High,0
Fair,1.4677594764767652,10,175974,443857,25825.525763266895,0.9418156618837443,Rental,17749.487511077932,Fixed,Widowed,42,Masters,Urban,Moderate,0
Excellent,0.9989808056099644,19,141074,348086,29165.391289365813,0.9162121105434696,Primary Residence,37898.80158745355,Variable,Single,29,Bachelor,Urban,High,0
Excellent,0.14310119640504523,10,144407,264800,23217.23821173206,0.9123216079617369,Primary Residence,44222.901797261446,Fixed,Divorced,30,Masters,Suburban,High,0
Poor,1.1133238872827327,15,34702,172341,11839.6929276404,0.9313007762074005,Vacation Home,29928.26609927608,Fixed,Widowed,64,Masters,Rural,Low,0
Fair,1.3676561689923818,9,121125,236477,16577.95064689823,0.9298961393839644,Vacation Home,21212.85361406089,Variable,Divorced,63,High School,Suburban,Moderate,0
Excellent,1.2138123497120572,14,64185,316019,16361.379583718026,0.9482265952878846,Primary Residence,1933.3967988915624,Variable,Single,25,High School,Suburban,High,0
Good,0.9173665816755916,6,112393,484818,22753.671130447605,0.9530676024189539,Rental,16856.40909260714,Variable,Married,48,Bachelor,Rural,Low,0
Poor,1.0398249183309227,14,196779,255502,48836.042529182916,0.8088623864815817,Rental,16081.374081134225,Variable,Divorced,41,PhD,Suburban,Moderate,0
Excellent,1.4862685049523405,15,94222,442284,15092.036216566283,0.9658770468374025,Vacation Home,28317.326691701157,Variable,Married,33,High School,Urban,Low,0
